ID,NUM,Drug_num,score,rank,SMILES(Standardized),Name,CAS,Formula,MolWt
T3878,1302,AUTOGEN_Drug_1302,0.000723725,7,OC[C@H]1O[C@@H](O[C@H]2[C@@H](OC[C@@H]([C@@H]2O)O)O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)CC2)C(=O)O)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,Raddeanin A,89412-79-3,C47H76O16,897.11
T3792,1303,AUTOGEN_Drug_1303,0.000534935,11,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@@H]3[C@H]2[C@@](C)(O)C[C@H]3O)[C@@H]([C@H]([C@@H]1O)O)O,Ajugol,52949-83-4,C15H24O9,348.4
T19412,1304,AUTOGEN_Drug_1304,0.000534935,11,O[C@@H]1[C@@H](CO[C@@H]2OC[C@H]([C@@H]([C@H]2O)O)O)O[C@H]([C@@H]([C@H]1O)O)OC/N=N(\O)/C,Macrozamin,6327-93-1,C13H24N2O11,384.34
T9113,1305,AUTOGEN_Drug_1305,0.00108161,1,C=CCc1cc(OC)c2c(c1)OCO2,Myristicin,607-91-0,C11H12O3,192.21
T3380,1306,AUTOGEN_Drug_1306,0.000960386,1,COC(=O)C[C@@](C(=O)O[C@@H]1C(=C[C@]23[C@@H]1c1cc4OCOc4cc1CCN3CCC2)OC)(CCCC(O)(C)C)O,Homoharringtonine,26833-87-4,C29H39NO9,545.61
T6S2023,1307,AUTOGEN_Drug_1307,0.000827727,1,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@@]3([C@H]2[C@@](C)(OC(=O)/C=C/c2ccccc2)C[C@H]3O)O)[C@@H]([C@H]([C@@H]1O)O)O,Harpagoside,19210-12-9,C24H30O11,494.49
T6S0234,1308,AUTOGEN_Drug_1308,0.00073197,1,CC(=O)O[C@H]1C(=O)[C@@H]2[C@@]34COC([C@]([C@@H]4C[C@H]([C@]2([C@@]24[C@]1(C)[C@@H](C[C@H]4O2)c1ccoc1)C)O)([C@@H](C[C@@H]3O)OC(=O)C)C)O,Toosendanin,58812-37-6,C30H38O11,574.62
T3781,1309,AUTOGEN_Drug_1309,0.000617088,4,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O)CO[C@H]([C@@H]2O[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3CC[C@H]3[C@@]42CO[C@]2(C4)[C@@H]3[C@@](C)(O)C[C@@H](O2)C=C(C)C)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O,Jujuboside B,55466-05-2,C52H84O21,1045.21
TN1517,1310,AUTOGEN_Drug_1310,0.00204422,1,COc1cccc(c1C(=O)CCc1ccc(cc1)O)OC,Cochinchinenin A,221696-69-1,C17H18O4,286.3
T6S1423,1311,AUTOGEN_Drug_1311,0.00101806,1,C/C=C(/C(=O)OC1c2c(ccc3c2oc(=O)cc3)OC(C1OC(=O)/C(=C/C)/C)(C)C)\C,Praeruptorin B,81740-07-0,C24H26O7,426.46
T6S0413,1312,AUTOGEN_Drug_1312,0.00193954,1,COc1ccc(cc1)c1cc(=O)c2c(o1)cc(c(c2O)OC)O,Pectolinarigenin,520-12-7,C17H14O6,314.29
T5S1982,1313,AUTOGEN_Drug_1313,0.000718029,10,CO[C@H]1C[C@H](O[C@H]2CC[C@]3([C@](C2)(O)CC[C@@H]2[C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3C2=CC(=O)OC2)C)C)O[C@@H]([C@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)C,Periplocin,13137-64-9,C36H56O13,696.83
T5S2360,1314,AUTOGEN_Drug_1314,0.00104013,3,COc1cc2CCN3[C@@H](c2cc1OC)[C@@H](C)c1c(C3)c(OC)c(cc1)OC,Corydaline,518-69-4,C22H27NO4,369.46
T4S1050,1315,AUTOGEN_Drug_1315,0.000704503,8,COC(=O)[C@]1(C)CC[C@]2([C@@H](C1)[C@]1(C)CC[C@@]3(C(=CC=C4C3=CC(=O)C(=C4C)O)[C@]1(CC2)C)C)C,Pristimerin,1258-84-0,C30H40O4,464.64
T4S1849,1316,AUTOGEN_Drug_1316,0.000693952,3,OC[C@H]1O[C@H]2O[C@H]3[C@@H](O)C[C@]4([C@H]([C@]3(C)CO)CC[C@@]3([C@@H]4CC=C4[C@@]3(C)C[C@H]([C@@]3([C@H]4CC(C)(C)CC3)C(=O)O[C@@H]3OC[C@@H]([C@@H]([C@H]3O[C@@H]3O[C@H]([C@H](OC(=O)C[C@@](CC(=O)OC[C@@H]4O[C@@H](O[C@@H]2[C@H]([C@@H]1O)O)[C@@H](O)[C@@H]([C@H]4O)O)(C)O)[C@@H](O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)[C@H]3O)C)O)O)O)C)C,Tubeimoside III,115810-13-4,C64H100O31,1365.47
T3S1471,1317,AUTOGEN_Drug_1317,0.000851661,3,CC(=O)OC(CCC(=O)[C@@]([C@H]1[C@H](O)C[C@@]2([C@]1(C)CC(=O)[C@@]1([C@H]2CC=C2[C@H]1C[C@H](O)[C@H](C2(C)C)O)C)C)(O)C)(C)C,Cucurbitacin IIA,58546-34-2,C32H50O8,562.74
T6S2123,1318,AUTOGEN_Drug_1318,0.00155668,3,CCCCCC/C=C\CCCCCCCc1cccc(c1C(=O)O)O,Ginkgolic acid C15:1,22910-60-7,C22H34O3,346.51
T4S1848,1319,AUTOGEN_Drug_1319,0.000696588,4,OC[C@H]1O[C@H]2O[C@H]3[C@@H](O)C[C@]4([C@H]([C@]3(C)CO)CC[C@@]3([C@@H]4CC=C4[C@@]3(C)C[C@H]([C@@]3([C@H]4CC(C)(C)CC3)C(=O)O[C@@H]3OC[C@@H]([C@H]([C@H]3O[C@@H]3O[C@H]([C@H](OC(=O)C[C@@](CC(=O)O[C@H]4CO[C@@H](O[C@@H]2[C@H]([C@@H]1O)O)[C@H](O)[C@H]4O)(C)O)[C@@H](O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)[C@H]3O)C)O)O)O)C)C,Tubeimoside II,115810-12-3,C63H98O30,1335.45
T6S0840,1320,AUTOGEN_Drug_1320,0.00247691,1,Oc1ccc(cc1)[C@H]1Oc2cc(O)cc(c2C(=O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O,Engeletin,572-31-6,C21H22O10,434.39
T3820,1321,AUTOGEN_Drug_1321,0.00197318,1,OC[C@H]1O[C@@H](Oc2cc3occ(c(=O)c3c(c2OC)O)c2cc(O)c(c(c2)OC)OC)[C@@H]([C@H]([C@@H]1O)O)O,Iridin,491-74-7,C24H26O13,522.46
T3S2390,1322,AUTOGEN_Drug_1322,0.00168408,1,O=C(O[C@H]([C@H](C(=O)O)O)C(=O)O)/C=C/c1ccc(c(c1)O)O,Caftaric acid,67879-58-7,C13H12O9,312.23
T6564,1323,AUTOGEN_Drug_1323,0.00141629,4,O=C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)CC(C)C)CCCNC(=N)N,Leupeptin Hemisulfate,103476-89-7,C20H38N6O4???????¨1/2H2SO4,475.59
T4586,1324,AUTOGEN_Drug_1324,0.00148471,1,CC(=CCC(C1=CC(=O)c2c(C1=O)c(O)ccc2O)OC(=O)C=C(C)C)C,"beta, beta-dimethylacrylshikonin",5162/1/6,C21H22O6,370.4
TN2540,1325,AUTOGEN_Drug_1325,0.000553004,6,CC(=O)OC1CC2(O)C(OC(=O)C)C3C4(CO4)C(OC(=O)C)CC(C3(C(C(C(=C1C)C2(C)C)OC(=O)C)OC(=O)C)C)OC(=O)C,1-Hydroxybaccatin I,30244-37-2,C32H44O14,652.68
TN3695,1326,AUTOGEN_Drug_1326,0.000866045,6,CCCC1CCCCN1,Coniine hydrochloride,15991-59-0,C8H18ClN,163.7
T6S1844,1327,AUTOGEN_Drug_1327,0.000565704,12,CCC(C(=O)O[C@@H]1[C@@H](OC(=O)C)[C@]2(C)[C@@H](CC[C@@]32[C@]2([C@H]1[C@@]1(C)CC[C@@H](C[C@@H]1CC2)O[C@H]1C[C@@H](OC)[C@@H]([C@H](O1)C)O[C@@H]1O[C@H](C)[C@H]([C@H]([C@H]1O)OC)O)O3)C(=O)C)C,Tenacissoside H,191729-45-0,C42H66O14,794.97
T8168,1328,AUTOGEN_Drug_1328,0.00208482,1,CC(=O)OCCc1ccc(c(c1)O)O,Hydroxytyrosol Acetate,69039-02-7,C10H12O4,196.2
T5S1952,1329,AUTOGEN_Drug_1329,0.00111173,2,CC[C@@]1(O)C(=O)OCc2c1cc1c3nc4cccc(c4cc3Cn1c2=O)OC,9-Methoxycamptothecin?,39026-92-1,C21H18N2O5,378.38
T5704,1330,AUTOGEN_Drug_1330,0.00072599,3,CS/C=C/C(=O)NCCO[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,(E)-N-[2-(β-D-Glucopyranosyloxy)ethyl]-,138916-58-2,C12H21NO7S,323.36
T3409,1331,AUTOGEN_Drug_1331,0.00145911,1,OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O,Plantamajoside,104777-68-6,C29H36O16,640.6
T3798,1332,AUTOGEN_Drug_1332,0.000712185,4,OC[C@H]1O[C@@H](OC(=O)[C@@]23CC[C@H]([C@@]([C@H]3C3=CC[C@H]4[C@@]([C@@]3(CC2)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H](C2(C)C)O[C@@H]2OC[C@@H]([C@@H]([C@H]2O)O)O)(C)O)C)[C@@H]([C@H]([C@@H]1O)O)O,Zigu-glucoside I,35286-58-9,C41H66O13,766.97
T5776,1333,AUTOGEN_Drug_1333,0.0011937,3,COc1c(OC)c2occc2c2c1ccc(=O)o2,pimpinellin,131-12-4,C13H10O5,246.22
T6S1292,1334,AUTOGEN_Drug_1334,0.000667536,3,CCC/C=C/1\OC(=O)C2=C1CC[C@@H]1[C@H]2[C@]23CC[C@@H]1C=C3C(=O)O/C/2=C\CCC,Levistilide A,88182-33-6,C24H28O4,380.48
T6S1652,1335,AUTOGEN_Drug_1335,0.000708243,3,O[C@H]1[C@@H](O[C@@H]([C@H]([C@@H]1O)O)COC(=O)c1ccccc1)O[C@]12C[C@@H]3C2(COC(=O)c2ccccc2)C2O[C@@]1(C)C[C@]3(O2)O,Benzoylpaeoniflorin,38642-49-8,C30H32O12,584.57
TQ0208,1336,AUTOGEN_Drug_1336,0.00118732,2,OC(=O)[C@H](CCSC[C@H]1O[C]([C]([C]1O)O)n1cnc2c1ncnc2N)N,SAH,979-92-0,C14H17N6O5S,384.41
T5S1923,1337,AUTOGEN_Drug_1337,0.00112862,3,COc1c2c(C[C@H](C)[C@@H](Cc3c2c(OC)c2c(c3)OCO2)C)cc2c1OCO2,Schisandrin C,61301-33-5,C22H24O6,384.42
T5S0788,1338,AUTOGEN_Drug_1338,0.00129278,1,OC[C@H]1O[C@@H](Oc2cc3oc(cc(=O)c3c(c2O)O)c2ccccc2)[C@@H]([C@H]([C@@H]1O)O)O,Oroxin A,57396-78-8,C21H20O10,432.38
T6S2146,1339,AUTOGEN_Drug_1339,0.00144471,1,COc1ccc(cc1)c1oc2c(CC=C(C)C)c(O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)cc(c2c(=O)c1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O)O)O,Epimedin B,110623-73-9,C38H48O19,808.78
TP1029,1340,AUTOGEN_Drug_1340,0.000851244,3,NCCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(=O)N)CCC(=O)O)C)CCC(=O)O)CCC(=O)O)C(C)C)C(C)C)CCC(=O)O)CCCCN)CCCCN)CCC(=O)O)CCCCN)CC(C)C)CC(=O)O)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)CC(=O)O)C)C)CC(=O)O)CO)CO)CCC(=O)O,Thymalfasin,62304-98-7,C129H215N33O55,3108.28
T5S1099,1341,AUTOGEN_Drug_1341,0.00168967,1,COc1cc2CCN([C@@H](c2cc1Oc1cc(ccc1O)C[C@H]1N(C)CCc2c1cc(OC)c(c2)OC)Cc1ccc(cc1)O)C,Liensinine,2586-96-1,C37H42N2O6,610.75
T5S2361,1342,AUTOGEN_Drug_1342,0.000809044,9,COc1cc2c(cc1OC)CC[n+]1c2cc2ccc3c(c2c1)OCO3,Epiberberine,6873/9/2,C20H18NO4+,336.36
TJP2891,1343,AUTOGEN_Drug_1343,0.000732926,11,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]2[C@@H](CO)OC([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,Maltopentaose,34620-76-3,C30H52O26,828.72
TQ0194,1344,AUTOGEN_Drug_1344,0.000935056,5,CCCCCC/C=C/CCCCCCCCCC(=O)O,trans-Vaccenic acid,693-72-1,C18H34O2,282.46
T6S0107,1345,AUTOGEN_Drug_1345,0.0013483,2,O[C@H]1CC[C@]2([C@H](C1)[C@@H](O)C[C@@H]1[C@@H]2C[C@@H]2[C@H]1CC[C@H]1[C@H]2CN2C[C@@H](C)CC[C@H]2[C@@]1(C)O)C,Peimine,23496-41-5,C27H45NO3,431.66
T5726,1346,AUTOGEN_Drug_1346,0.00108095,1,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@H](/C/2=C/C)CC(=O)OC[C@H]2O[C@@H](OCCc3ccc(cc3)O)[C@@H]([C@H]([C@@H]2O)O)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O,Specneuzhenide,449733-84-0,C31H42O17,686.65
T3809,1347,AUTOGEN_Drug_1347,0.000720958,4,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@@H]3[C@H](C)[C@]3(O4)CC[C@@H](CO3)C)C)C2)C)[C@@H]([C@H]([C@@H]1O)O[C@@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,Liriope muscari baily saponins C,87480-46-4,C44H70O17,871.03
T3373,1348,AUTOGEN_Drug_1348,0.00106697,2,C/C=C(/C(=O)OC([C@H]1Oc2c(C1)c1oc(=O)ccc1cc2)(C)C)\C,Columbianadin,5058-13-9,C19H20O5,328.36
T3907,1349,AUTOGEN_Drug_1349,0.00103365,4,ClC[C@H]1C[C@H]2[C@@](C3=C1[C@@H]1CC(C)(C)CC[C@@]1(CC3)C(=O)O)(C)CC[C@@H]1[C@]2(C)C[C@H](O)[C@@H]([C@@]1(C)C(=O)O)O,Senegenin,2469-34-3,C30H45ClO6,537.1
T3382,1350,AUTOGEN_Drug_1350,0.00103727,3,O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@@]2(C)C[C@@H]1OC2=O)C)C)C,Wilforlide A,84104-71-2,C30H46O3,454.7
T10388,1351,AUTOGEN_Drug_1351,0.00233663,1,OC(=O)C1CSSC1,Asparagusic acid,2224/2/4,C4H6O2S2,150.22
T3769,1352,AUTOGEN_Drug_1352,0.000739542,6,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@]3([C@H]([C@]2(C)C(=O)O)CC[C@@]2([C@@H]3CC=C3[C@@]2(CO)CC[C@@]2([C@H]3CC(C)(C)CC2)C(=O)O)C)C)[C@@H]([C@H]([C@@H]1O)O)O,Tenuifolin,20183-47-5,C36H56O12,680.37
T5738,1353,AUTOGEN_Drug_1353,0.00067687,3,CC(=O)O[C@@]12CO[C@@H]1C[C@H]([C@@]1([C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@@H]([C@H](c3ccccc3)NC(=O)c3ccccc3)O)C(=C(C2(C)C)[C@H](C1=O)O)C)C)O,7-Epi-10-deacetyltaxol,78454-17-8,C45H49NO13,811.87
T3902,1354,AUTOGEN_Drug_1354,0.000802973,4,C=C1CCC[C@]2([C@H]1CC1=C(C)C(=O)O[C@]1(C2)O)C,Atractylenolide III,73030-71-4,C15H20O3,248.32
T6S1440,1355,AUTOGEN_Drug_1355,0.000585876,5,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@@H](C)[C@H](C3)O)C(=O)O)[C@@H]([C@H]([C@@H]1O)O)O,Loganic acid,22255-40-9,C16H24O10,376.35
T6S0095,1356,AUTOGEN_Drug_1356,0.00242602,1,COc1cc(O)c2c(c1)oc(cc2=O)c1ccc(cc1)O,Genkwanin,437-64-9,C16H12O5,284.26
T4593,1357,AUTOGEN_Drug_1357,0.0011374,4,COc1c2ccc(=O)oc2c(c2c1cco2)OC,ISOPIMPINELLIN,482-27-9,C13H10O5,246.22
T6S0141,1358,AUTOGEN_Drug_1358,0.00238245,1,Oc1ccc2c(c1)occ(c2=O)c1ccc2c(c1)C=CC(O2)(C)C,Corylin,53947-92-5,C20H16O4,320.3
T6S1371|T4955,1359,AUTOGEN_Drug_1359,0.00191736,3,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(O)cc2c(c1O)c(=O)cc(o2)c1ccc(cc1)O,Isovitexin,38953-85-4,C21H20O10,432.38
T5S2178,1360,AUTOGEN_Drug_1360,0.0015866,1,COc1cc(ccc1OC)[C@@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,Fargesin,31008-19-2,C21H22O6,370.4
T2S1778,1361,AUTOGEN_Drug_1361,0.00168101,1,C=CC1CNC(=S)O1,Goitrin,13190-34-6,C5H7NOS,129.17
T5S0089,1362,AUTOGEN_Drug_1362,0.00183791,1,OC[C@@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(cc2)O)[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)O)O,Kaempferol 3-glucorhamnoside,40437-72-7,C27H30O15,594.5
T5625,1363,AUTOGEN_Drug_1363,0.00206343,1,CC1CCCC(=O)CCC/C=C/c2c(C(=O)O1)c(O)cc(c2)O,Zearalenone,17924-92-4,C18H22O5,318.36
T4085,1364,AUTOGEN_Drug_1364,0.000730648,5,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@]3(O)[C@H](C)[C@]3(O4)CC[C@H](CO3)C)C)C2)C)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,Chonglou Saponin VII,68124-04-9,C51H82O21,1031.2
T5770,1365,AUTOGEN_Drug_1365,0.000921003,9,O[C@H]1CC2=C(CC[C@@]2([C@@]2([C@@H]1[C@@]1(C)CCC(=O)C([C@@H]1CC2)(C)C)C)C)[C@@H](C[C@@H]([C@H]1OC1(C)C)O)C,Alisol B,18649-93-9,C30H48O4,472.7
TN1969,1366,AUTOGEN_Drug_1366,0.00185983,1,O=C(/C=C/c1ccc(cc1)O)NCCc1c[nH]c2c1cc(O)cc2,N-(p-Coumaroyl) serotonin,68573-24-0,C19H18N2O3,322.4
T5225,1367,AUTOGEN_Drug_1367,0.00110232,4,NCCS(=O)O,Hypotaurine,300-84-5,C2H7NO2S,109.15
T2S1792,1368,AUTOGEN_Drug_1368,0.00163853,2,Oc1cc2CC[n+]3c2c(c1)c1cc2OCOc2cc1c3,Lycobetaine,72510-04-4,C16H12NO3+,266.27
T16016,1369,AUTOGEN_Drug_1369,0.000679241,1,CO[C@@H]1/C=C/C=C(\C)/Cc2cc(OC)c(c(c2)N(C(=O)C[C@@H]([C@]2([C@H]([C@@H]([C@@H]3C[C@@]1(O)NC(=O)O3)C)O2)C)O)C)Cl,Maytansinol,57103-68-1,C28H37ClN2O8,565.06
TP1444,1370,AUTOGEN_Drug_1370,0.000866256,3,NCCCC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)CC(=O)N)CCSC)[C@H](CC)C)CCC(=O)O)C(C)C)Cc1ccccc1)C)CCCCN)Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H]([C@H](CC)C)NC(=O)CN)CCCCN)Cc1ccccc1)CC(C)C)Cc1nc[nH]c1)CO)C)CCCCN,Magainin 2,108433-95-0,C114H180N30O29S,2466.9
T6S0119,1371,AUTOGEN_Drug_1371,0.00160292,1,COc1cc2c(cc1OC)CCN([C@@H]2Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]1N(C)CCc2c1cc(OC)c(c2)OC)C,Dauricine,524-17-4,C38H44N2O6,624.77
T3892,1372,AUTOGEN_Drug_1372,0.00150301,2,O=C(OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)/C=C/c1ccc(c(c1)O)O,Isoacteoside,61303-13-7,C29H36O15,624.59
T14865,1373,AUTOGEN_Drug_1373,0.000889388,10,CCCCC[C@@](/C=C/[C@H]1[C@H](O)C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)(O)C,Carboprost tromethamine,58551-69-2,C25H47NO8,489.64
T17280,1374,AUTOGEN_Drug_1374,0.00142923,5,C/C=C/1\C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,(Z)-Guggulsterone,39025-23-5,C21H28O2,312.45
T3697,1375,AUTOGEN_Drug_1375,0.00101068,1,COc1cc(/C=C/C(=O)OC[C@H]2O[C@H](O[C@]3(CO)O[C@@H]([C@H]([C@@H]3OC(=O)/C=C/c3cc(OC)c(c(c3)OC)O)O)CO)[C@@H]([C@H]([C@@H]2O)O)O)cc(c1O)OC,"3,6'-Disinapoyl sucrose",139891-98-8,C34H42O19,754.68
T3387,1376,AUTOGEN_Drug_1376,0.00094935,5,COC(=O)[C@@]1(C)CC[C@]2([C@@H](C1)C1=CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)C[C@H](O)[C@@H]([C@@]1(C)CO)O)C(=O)O,Phytolaccagenin,1802-12-6,C31H48O7,532.7
T4S1335,1377,AUTOGEN_Drug_1377,0.00165167,1,COc1cc2cc(Oc3ccc4c(c3)oc(=O)cc4)c(=O)oc2cc1O,Daphnoretin,2034-69-7,C19H12O7,352.29
T3862,1378,AUTOGEN_Drug_1378,0.00256179,1,COc1cc(cc(c1OC)O)c1coc2c(c1=O)c(O)c(c(c2)O)OC,Irigenin,548-76-5,C18H16O8,360.32
T5S2076,1379,AUTOGEN_Drug_1379,0.000803798,4,CCC/C=C/1\OC(=O)C2=C1CC[C@@H]([C@H]2O)O,Senkyunolide I,94596-28-8,C12H16O4,224.25
TL0010,1380,AUTOGEN_Drug_1380,0.00190319,2,OC/C=C/c1ccc(c(c1)OC)O,CONIFERYL ALCOHOL,458-35-5,C10H12O3,180.2
T4036,1381,AUTOGEN_Drug_1381,0.00100048,3,C[C@@H]1CC[C@@]2(NC1)O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@@H](C1)[C@@H]1CC=C3[C@]([C@H]1CC2)(C)CC[C@@H](C3)O)C,Solasodine,126-17-0,C27H43NO2,413.65
T13469,1382,AUTOGEN_Drug_1382,0.000729682,3,CC=C1C2C=C(CC1(N)c1c(C2)[nH]c(=O)cc1)C,(?????€)-Huperzine A,120786-18-7,C15H18N2O,242.32
TQ0284,1383,AUTOGEN_Drug_1383,0.00190487,2,OC(=O)C(Cc1ccc(cc1)O)O,Hydroxyphenyllactic acid,306-23-0,C9H10O4,182.17
T3S1775,1384,AUTOGEN_Drug_1384,0.00208678,1,COc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,Tectochrysin,520-28-5,C16H12O4,268.26
T3318,1385,AUTOGEN_Drug_1385,0.00145569,1,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)cc(c2c1oc(cc2=O)c1ccccc1)O,Wogonoside,51059-44-0,C22H20O11,460.39
T4S0227,1386,AUTOGEN_Drug_1386,0.00146798,2,COc1ccc(cc1OC)c1cc(=O)c2c(o1)cc(c(c2OC)OC)OC,Sinensetin,2306-27-6,C20H20O7,372.37
T3783,1387,AUTOGEN_Drug_1387,0.00105571,1,OC[C@H]1O[C@@H](Oc2c(O)c(OC)cc3c2oc(=O)cc3)[C@@H]([C@H]([C@@H]1O)O)O,Fraxin,524-30-1,C16H18O10,370.31
T5703,1388,AUTOGEN_Drug_1388,0.00148471,1,CC(=CC[C@@H](C1=CC(=O)c2c(C1=O)c(O)ccc2O)OC(=O)C=C(C)C)C,"??,??-Dimethylacrylalkannin",34539-65-6,C21H22O6,370.4
T6S1684,1389,AUTOGEN_Drug_1389,0.00160362,1,CCCCCCC[C@@H](CC(=O)CCc1ccc(c(c1)OC)O)O,8-Gingerol,23513-08-8,C19H30O4,322.44
T8247,1390,AUTOGEN_Drug_1390,0.000878223,10,C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@H](C1(C)C)CCC2=C,(+)-Aromadendrene,489-39-4,C15H24,204.35
T5689,1391,AUTOGEN_Drug_1391,0.000795466,10,CC1=C[C@H]2[C@H]3[C@H](C3(C)C)C[C@H]([C@]3([C@@]([C@@H]1O)(O)[C@@H](O)C(=C3)C)C2=O)C,20-DEOXYINGENOL,54706-99-9,C20H28O4,332.43
T3923,1392,AUTOGEN_Drug_1392,0.00282045,1,COc1ccc(cc1O)c1coc2c(c1=O)ccc(c2)O,Calycosin,20575-57-9,C16H12O5,284.26
